Gene_A	Gene_B	correlation
AT1G15420	AT3G15460	0.8977545987834171
AT1G03360	AT4G22380	0.897720584917312
AT1G74470	AT1G76100	0.8976845857810609
AT1G49540	AT3G21540	0.8976543659846504
AT1G56110	AT3G15460	0.8975965485274996
AT1G51380	AT3G23620	0.8975614521799087
AT1G08520	AT1G64510	0.8975255527481314
AT1G48430	AT2G21170	0.8975130894759389
AT1G13160	AT3G15460	0.8974980529656413
AT1G52930	AT2G17250	0.8974963179036383
AT1G56190	AT1G75690	0.8974860871888973
AT1G51510	AT2G33730	0.8974551484953586
AT1G06380	AT3G16840	0.8974535439638269
AT1G31870	AT2G33440	0.897364638082974
AT1G06460	AT3G15840	0.8973429538844071
AT1G52930	AT3G11964	0.8973374754330518
AT1G50250	AT3G27925	0.8973245573179731
AT1G75690	AT3G55330	0.8972908078912515
AT1G42440	AT4G28200	0.8972702646362191
AT1G49540	AT3G57660	0.8972533665972946
AT1G28060	AT1G79940	0.897248235837058
AT1G29450	AT1G29500	0.897219565495062
AT1G48920	AT5G14520	0.8971793775405117
AT1G56600	AT5G40390	0.8971477535063452
AT1G22550	AT5G47910	0.8970811549930793
AT1G31970	AT5G14520	0.8970564458038761
AT1G31660	AT5G55920	0.8970463681725999
AT1G20630	AT5G56350	0.8970058578844344
AT1G52300	AT3G48570	0.8969773365936863
AT1G31970	AT1G56110	0.896976826038137
AT1G64770	AT4G09350	0.8969710790968034
AT1G42440	AT3G18600	0.8969243383425402
AT1G15440	AT3G12860	0.8969097064972448
AT1G54770	AT2G03820	0.8968828447661426
AT1G03360	AT3G57490	0.8968819138604337
AT1G54770	AT3G13940	0.8968594041459037
AT1G03600	AT1G15820	0.8968375484861261
AT1G56500	AT4G26520	0.8968350678645708
AT1G47710	AT3G10300	0.8968350458780733
AT1G63810	AT2G18220	0.8968341138631115
AT1G63780	AT3G13230	0.8967558103800646
AT1G42440	AT1G52980	0.8967460876595276
AT1G23740	AT5G58330	0.8967298347515076
AT1G16280	AT2G03820	0.8966968852439592
AT1G65700	AT5G64270	0.8966934281887425
AT1G15440	AT1G25260	0.8966817331184295
AT1G75670	AT5G08180	0.896678935202858
AT1G77680	AT3G21540	0.8966769520614329
AT1G56110	AT3G57490	0.8966695226190999
AT1G52230	AT5G46110	0.8966478753103614
AT1G51510	AT2G24050	0.896627912114521
AT1G60800	AT5G65700	0.8966207178775821
AT1G75950	AT5G58410	0.8965996979406441
AT1G25260	AT3G16810	0.8965904881025313
AT3G53420	AT4G00430	0.8965865267409049
AT1G03530	AT3G58660	0.896549841316693
AT1G01080	AT3G20230	0.8965460107157772
AT1G20340	AT5G54270	0.8965423111576653
AT1G06380	AT5G66540	0.8965399357024653
AT1G14700	AT5G34850	0.8965053266732347
AT1G10490	AT4G28200	0.8964454721567677
AT1G25260	AT1G56110	0.8964329986430996
AT1G31330	AT4G02770	0.8964205550323119
AT1G32220	AT1G62250	0.8963561302016654
AT1G62320	AT1G69870	0.8963342723833226
AT1G21160	AT3G44590	0.8963342681389631
AT1G30820	AT5G20600	0.8962981627235233
AT1G02870	AT5G20600	0.8962464087917105
AT1G29940	AT5G64420	0.8962091695824057
AT1G06380	AT1G25260	0.8961955176202605
AT1G42440	AT3G56990	0.8961342578338362
AT1G25260	AT5G04600	0.8961285579249465
AT1G76100	AT4G21280	0.8960976545562873
AT1G50920	AT3G51270	0.8960699280709121
AT1G56110	AT5G15550	0.8960525283109128
AT1G16280	AT5G11240	0.8960511019341266
AT1G31660	AT4G28450	0.8960026119320392
AT1G65700	AT1G79940	0.8959873268835263
AT1G56410	AT2G29210	0.8959587553080397
AT1G03360	AT4G01560	0.8958155277480316
AT1G77030	AT5G61330	0.8957872860714885
AT2G18915	AT5G03240	0.8957807606162558
AT1G76100	AT5G01530	0.8957763104920556
AT1G56410	AT5G42820	0.8957710556893718
AT1G56110	AT5G24840	0.8957679684085834
AT1G04870	AT4G28450	0.8956997925954526
AT1G48630	AT3G18130	0.8956944271733605
AT1G75670	AT2G19380	0.8956936170433205
AT1G69070	AT3G09720	0.8956760865281618
AT1G42440	AT5G27990	0.8956623259483932
AT1G14320	AT1G26880	0.8956149959242268
AT1G50920	AT5G55920	0.8955776817523273
AT1G23740	AT4G09650	0.8955703906437011
AT1G10760	AT1G69830	0.8955548818279894
AT1G69070	AT5G48240	0.8955173085969366
AT1G31660	AT3G02650	0.8954748999270362
AT1G09340	AT3G48420	0.8954663392986718
AT1G42440	AT1G79150	0.8954385743000257
AT1G67360	AT5G16550	0.8954383838173354
AT1G63810	AT4G28450	0.8954314888701594
AT1G48920	AT3G06530	0.8954263688889974
AT1G56110	AT5G48240	0.8954157708219822
AT1G08130	AT1G18040	0.8954109327644438
AT1G55920	AT4G04610	0.8954097359708814
AT1G05910	AT2G47410	0.895403770345118
AT2G04350	AT4G11220	0.8953849923076458
AT1G01100	AT2G27720	0.8953816875818159
AT1G16280	AT3G11964	0.8953615710236855
AT1G56110	AT3G01160	0.8953326645795313
AT1G52980	AT2G19540	0.895313082676097
AT1G61520	AT1G74470	0.8953120570534161
AT1G73030	AT4G29440	0.8952990123419364
AT1G01940	AT2G47330	0.8952867301520676
AT1G69620	AT3G04400	0.8952826527630194
AT1G53930	AT5G57980	0.8952650642654014
AT1G63780	AT4G28450	0.8952504383487303
AT1G18170	AT1G74070	0.8951938308208083
AT1G15820	AT5G19940	0.8951926932871301
AT1G25260	AT4G16630	0.8951751643791821
AT1G06380	AT4G25730	0.895170446211254
AT1G22780	AT3G52580	0.8951067639397354
AT1G65700	AT2G33730	0.895088157262451
AT1G12270	AT3G55520	0.8950655132187766
AT1G01940	AT2G38770	0.8950650198726119
AT1G47220	AT5G03200	0.895040368824843
AT1G04980	AT4G24190	0.895011448084631
AT1G18170	AT2G35410	0.8950096288736918
AT1G13690	AT3G24800	0.895003974258598
AT1G54780	AT5G17170	0.894970104830546
AT1G15440	AT3G13230	0.8949471150186041
AT1G32990	AT5G65220	0.8949466277449227
AT1G60850	AT5G06360	0.8949369679646534
AT1G65700	AT5G16780	0.8949238640728768
AT1G56110	AT4G31790	0.8949185027957518
AT1G51380	AT2G29210	0.8949023015918498
AT1G50920	AT3G22660	0.8948755033380407
AT1G44575	AT1G54780	0.8948700601944927
AT1G63800	AT1G70660	0.8948673088907191
AT1G64600	AT3G10530	0.8948567027656572
AT1G72320	AT2G40430	0.8948506101664039
AT1G70580	AT2G26080	0.894766204043769
AT1G72990	AT5G53940	0.8947335626634626
AT1G24100	AT2G22330	0.8946893344391005
AT1G52230	AT4G09650	0.8946595155818557
AT1G15420	AT5G35910	0.8946084057813196
AT1G12650	AT4G31420	0.8946053083367409
AT1G15420	AT1G15440	0.894588992889868
AT1G13560	AT4G09760	0.894567215783858
AT1G42440	AT1G69070	0.8945089086077777
AT1G63780	AT3G46210	0.8944958225255977
AT1G13160	AT3G21540	0.8943669743722672
AT1G06720	AT5G55920	0.8943046516977694
AT1G54500	AT1G54780	0.894284245303404
AT1G72990	AT4G26520	0.8942678098112191
AT1G01620	AT4G39950	0.8942520360353454
AT1G49540	AT3G26410	0.894217182228556
AT1G47710	AT4G26270	0.8942162215196242
AT1G31970	AT1G63810	0.8942119987140388
AT1G74960	AT2G43710	0.8942101951284654
AT1G15420	AT5G52820	0.8941934806594489
AT1G20960	AT2G47640	0.8941700410226979
AT1G69070	AT5G57280	0.8941689565822013
AT1G74100	AT4G31500	0.8941430978204115
AT1G77180	AT3G07590	0.8940957281505608
AT1G52930	AT5G04600	0.8940680947993649
AT1G32450	AT3G45710	0.8940564989349168
AT1G10760	AT2G40840	0.8940562834329415
AT1G31660	AT5G19300	0.894055009868633
AT2G30070	AT4G22200	0.8940528698465241
AT1G15820	AT1G44575	0.8940509947095944
AT1G42440	AT2G21440	0.8940335912588788
AT1G32080	AT1G70760	0.8940287211087006
AT1G15440	AT3G26560	0.8940151244064227
AT1G42970	AT1G64680	0.894011324206324
AT1G06720	AT2G40700	0.8940055781191415
AT1G67300	AT3G27870	0.8939513634955683
AT1G07890	AT2G31570	0.8939264206765324
AT1G10580	AT2G32600	0.8939095949387552
AT1G42440	AT3G26410	0.8938699155823666
AT1G66580	AT2G19740	0.8938686427417721
AT1G48350	AT5G14910	0.8938416676486762
AT1G31280	AT5G59180	0.8938370496997118
AT1G29940	AT2G24500	0.893820811097321
AT1G14150	AT3G16250	0.8937995250992645
AT1G29940	AT2G19380	0.8937515722018432
AT1G17140	AT1G20090	0.8937512411481776
AT1G10090	AT1G21380	0.8937448133737501
AT1G13160	AT5G50320	0.8937109905180848
AT1G03360	AT5G15550	0.8937058218202415
AT1G25260	AT3G12670	0.8936850275209696
AT1G29940	AT1G72440	0.8936767597631257
AT1G56110	AT5G35910	0.8936698870794286
AT1G70760	AT4G39710	0.8936644938469092
AT1G50920	AT2G43650	0.8936071057827988
AT1G29940	AT4G34910	0.8935841828424991
AT1G12400	AT4G26840	0.893572020718667
AT1G31970	AT5G16750	0.8935124870893005
AT1G25490	AT4G08960	0.8934943070969024
AT1G30360	AT5G01180	0.8934827816848613
AT1G69070	AT3G49180	0.8934547960335603
AT1G60850	AT3G57490	0.8934520562883066
AT1G01940	AT4G31580	0.8934060129953841
AT1G56410	AT2G17870	0.8933998116666566
AT1G51400	AT3G50820	0.8933858060626612
AT1G12650	AT3G07750	0.8933757212916843
AT1G69070	AT3G15460	0.8933503657783349
AT1G78050	AT5G56630	0.8933228812801458
AT1G75670	AT4G23540	0.8933190816303361
AT1G42440	AT5G15750	0.8933020072821336
AT1G12400	AT1G55300	0.8932263267188174
AT1G77600	AT5G15920	0.8932072083614007
AT1G54780	AT1G61520	0.8931663770479322
AT1G42440	AT3G21540	0.8931581449889635
AT1G20960	AT5G41770	0.8931305126353923
AT1G15420	AT1G72320	0.8931284328426493
AT1G15420	AT3G21540	0.893120977070827
AT1G71500	AT2G27680	0.8931201142744278
AT1G09340	AT2G01590	0.8931136384197533
AT1G10490	AT3G12860	0.8931121762291024
AT1G29940	AT5G15810	0.8930405916176338
AT1G14400	AT5G03200	0.8930191738439126
AT1G31330	AT1G76100	0.8930060403597754
AT1G51380	AT3G62840	0.893005158129173
AT1G10490	AT5G63120	0.8930039947781597
AT1G14150	AT3G62410	0.8929999008354509
AT1G30820	AT3G12860	0.8929992313400941
AT1G48030	AT4G34700	0.8929899560523531
AT1G42970	AT1G56190	0.8929376422423041
AT1G56190	AT5G66570	0.8929016950988398
AT1G19150	AT3G26060	0.8928997728387921
AT1G72990	AT5G08370	0.892891838578307
AT1G50920	AT3G57000	0.8928908011479576
AT1G08380	AT3G46780	0.8928421116350994
AT1G09620	AT3G04600	0.8928414106993086
AT1G26800	AT5G01720	0.8928250970005098
AT1G14290	AT4G20870	0.8928099420434374
AT1G27400	AT3G07110	0.8927523670033063
AT3G10640	AT3G27170	0.8927438861082563
AT1G71840	AT5G52470	0.8927207916886482
AT1G06770	AT5G44280	0.8927180313725175
AT1G77180	AT2G32600	0.89271739798968
AT1G42440	AT4G10620	0.8926721080924326
AT1G28380	AT1G29690	0.8926345010457903
AT4G29040	AT5G09900	0.8925683739100416
AT1G31330	AT4G09650	0.8925635068863567
AT1G54780	AT5G23060	0.8925447991353911
AT1G06720	AT1G48920	0.8925225570595611
AT1G25260	AT3G55620	0.8925176406221047
AT1G06720	AT2G18900	0.8924940045034739
AT1G03630	AT1G44000	0.892490508184402
AT1G29940	AT1G50920	0.8924417512783502
AT1G07070	AT4G15770	0.8924405518431553
AT1G52980	AT3G13940	0.8924342904565294
AT1G29940	AT4G02400	0.8924132681412577
AT1G71850	AT3G10530	0.8923974043609662
AT1G03360	AT2G19540	0.8923912515714896
AT1G76300	AT2G43770	0.8923759761155742
AT1G15810	AT5G03850	0.8923289953116845
AT1G32920	AT4G24570	0.8923145926577538
AT1G15440	AT2G29540	0.8923002503724057
AT1G04640	AT2G35120	0.892289885499179
AT1G29940	AT3G60360	0.8922603265863971
AT1G56110	AT3G02320	0.8922599226751915
AT1G42440	AT3G12860	0.8921829475207503
AT1G56110	AT3G49180	0.8921801537652133
AT1G06720	AT2G25355	0.8921789474493809
AT1G62750	AT5G13510	0.8921258258382743
AT1G54270	AT2G39990	0.8921209269004544
AT1G32470	AT3G55330	0.892108970227504
AT1G10490	AT2G03820	0.8921087562764634
AT1G75840	AT4G35950	0.8920783596887041
AT1G22700	AT1G32990	0.8920494066335433
AT1G69070	AT2G47250	0.8920242726900087
AT1G78370	AT2G43100	0.8919197825360345
AT1G11240	AT3G16810	0.8918962493567769
AT1G54770	AT4G25730	0.8918676204493708
AT1G61780	AT1G61790	0.8918504561628383
AT1G13160	AT5G57280	0.8918479079489102
AT1G03590	AT3G06850	0.8918391619477638
AT1G04070	AT5G55200	0.8918219163427016
AT1G69870	AT5G01180	0.891782774029391
AT1G55920	AT5G38530	0.8917658900871158
AT1G03600	AT5G66570	0.8917561398329935
AT1G72320	AT3G21300	0.8917316590276794
AT1G75100	AT5G38150	0.8917154632298593
AT1G16280	AT5G50320	0.8917073227525683
AT1G52930	AT2G19385	0.8916963948781238
AT1G42970	AT1G68010	0.8916640173504156
AT1G52980	AT4G19610	0.8916328606434839
AT1G56190	AT3G50820	0.8915939102468647
AT1G17690	AT5G08180	0.8915820344457461
AT1G75670	AT4G26600	0.8915621793560774
AT1G72560	AT4G13780	0.891556891782573
AT1G13160	AT5G37130	0.8915539890059155
AT1G31660	AT1G63810	0.891530098079597
AT1G25260	AT5G38890	0.8915167406805116
AT4G26080	AT5G42900	0.8915066582648711
AT1G74470	AT5G01530	0.8915058279660905
AT1G29940	AT5G15700	0.8915052183130883
AT1G64880	AT5G06360	0.8914959491451263
AT1G15950	AT2G40890	0.8914938854063531
AT1G10490	AT4G01560	0.8914895705775392
AT1G04870	AT2G44860	0.8914837998749089
AT1G06720	AT2G19380	0.8914730027862778
AT1G31660	AT3G51800	0.8914721467611105
AT1G69070	AT3G21540	0.8914712423184742
AT1G01100	AT3G04920	0.8914534229731272
AT1G72320	AT5G16750	0.89144560281377
AT1G49400	AT4G17390	0.891436980966725
AT1G25260	AT3G55510	0.8914269863810143
AT1G34030	AT2G04630	0.8914221291270473
AT1G07770	AT4G29390	0.8913808962290541
AT1G13160	AT1G16280	0.8913752654971071
AT1G17665	AT5G42900	0.8913743385059473
AT1G31330	AT3G54890	0.8913634260471895
AT1G52980	AT5G27990	0.8913016617014277
AT1G08380	AT5G46110	0.8912624244988374
AT1G23710	AT4G29780	0.8912555451008444
AT1G13160	AT1G50920	0.8911902825236793
AT1G15420	AT1G50920	0.8911878408854289
AT1G49540	AT2G40360	0.8911750341813508
AT1G31660	AT5G61330	0.8911350249827693
AT1G72440	AT5G16750	0.8911332548126362
AT1G75200	AT4G28200	0.8911260860951936
AT1G03360	AT1G63780	0.8911126781939602
AT1G26130	AT1G68560	0.8911094980723167
AT1G47220	AT5G42990	0.8910862011135543
AT1G64510	AT3G25920	0.891060643633476
AT1G09870	AT3G08510	0.8910605938490639
AT1G52220	AT4G12800	0.8910537970986809
AT1G60850	AT3G13230	0.8910486832248119
AT1G52930	AT5G59240	0.8910428509208412
AT1G01080	AT1G14030	0.8910327985453653
AT1G02870	AT5G61770	0.8910177000937499
AT1G32990	AT3G11630	0.8909954250256547
AT1G63810	AT5G15810	0.890977808169956
AT1G54770	AT4G34910	0.8909712261579265
AT1G11860	AT1G23310	0.8909413598372002
AT1G09340	AT4G21280	0.8909351267116769
AT1G42970	AT5G46110	0.8908745053801596
AT1G29940	AT2G29540	0.8908684105120082
AT1G25260	AT2G34570	0.8908510930182213
AT1G56410	AT5G20160	0.8908354293680998
AT1G32060	AT1G52230	0.8908222763130424
AT1G18890	AT4G09570	0.8908033904897021
AT1G64510	AT4G25080	0.8907936360462974
AT1G34220	AT4G29440	0.8907876306770577
AT1G15440	AT3G21300	0.8906804338573991
AT1G56410	AT4G03430	0.8906569601464923
AT1G74270	AT5G23740	0.8906471628967726
AT2G25620	AT5G60100	0.8906409192499476
AT1G77180	AT3G62840	0.8906355767194064
AT1G74470	AT3G08940	0.8906293100706572
AT1G09340	AT1G10522	0.8906290938889375
AT1G32990	AT4G09650	0.8906063109836221
AT1G03330	AT3G19760	0.8905773256022103
AT1G56110	AT2G44510	0.8905686153594571
AT1G48030	AT5G67590	0.8905615484558049
AT1G52930	AT2G21440	0.8905534315469561
AT1G04070	AT2G29530	0.8905524478817752
AT1G48160	AT5G03940	0.8904850968832305
AT1G65590	AT5G23860	0.8904786966269636
AT1G48350	AT3G26060	0.8904333861589456
AT1G75200	AT2G40360	0.8904009473169441
AT1G11240	AT5G20600	0.8903976668543575
AT1G19920	AT3G01910	0.8903938376623832
AT2G30070	AT4G33000	0.8903879329122353
AT1G26630	AT5G35530	0.8903822260564341
AT1G61520	AT3G54890	0.8903781310221048
AT1G47220	AT5G20570	0.8903592570285402
AT1G25260	AT2G19385	0.8903410426382637
AT1G42440	AT5G17930	0.8903369275588207
AT1G04870	AT2G34570	0.8902892425505713
AT1G04870	AT2G47990	0.8902797550397199
AT1G31330	AT1G54780	0.8902683330076441
AT1G23280	AT2G46230	0.8902563241006148
AT1G56110	AT5G61020	0.8902344420832707
AT1G35680	AT5G09770	0.8902089452731843
AT1G52930	AT4G16630	0.8902078712119451
AT1G67730	AT2G16280	0.8902060274130674
AT1G70660	AT2G46030	0.8901661400625129
AT1G01940	AT5G41770	0.890114984685265
AT1G13160	AT4G05410	0.8900899752774866
AT1G12900	AT1G74470	0.8900681817503202
AT1G07320	AT3G26060	0.8900655349512642
AT1G52230	AT5G66570	0.8900571790071993
AT1G12650	AT4G03180	0.8900452809805206
AT1G15440	AT1G75200	0.8900406957108311
AT1G52230	AT4G02770	0.8899859134155751
AT1G31970	AT5G54910	0.8899799951997036
AT1G11240	AT3G56990	0.8899757173406283
AT1G33390	AT1G64600	0.8899645029965272
AT1G17100	AT2G38760	0.8899628113896135
AT1G52930	AT5G08620	0.8898856755311588
AT1G25260	AT5G14050	0.8898732127425706
AT1G20630	AT3G51660	0.8898437012588768
AT1G25260	AT3G15460	0.8898276928773824
AT1G52930	AT5G66540	0.8898258015123339
AT1G07360	AT5G41770	0.8898013555819207
AT1G52230	AT4G25050	0.8897164146345908
AT1G67120	AT2G34357	0.8897056150432647
AT1G54270	AT4G20980	0.889682212560424
AT1G54770	AT2G40430	0.8896806082875363
AT1G56410	AT4G22380	0.889674751274243
AT1G52930	AT3G23620	0.889645620888378
AT1G12650	AT5G54910	0.8896429505959916
AT1G77180	AT5G09390	0.8896260292014682
AT1G26880	AT1G74270	0.8896033311509883
AT1G77680	AT2G45730	0.8895953264665133
AT3G53260	AT5G03240	0.8895736561619486
AT1G50900	AT3G13120	0.889568909119194
AT1G50920	AT5G48240	0.8895551278135791
AT1G54770	AT3G13230	0.8895478847339409
AT1G48920	AT3G16840	0.8895425073277579
AT1G06720	AT1G75670	0.8895304671644438
AT1G22780	AT5G59850	0.8895214875946503
AT1G32470	AT4G32260	0.8895148071586235
AT1G18150	AT3G14720	0.8894959053825174
AT1G31330	AT5G54270	0.8894938911461726
AT1G12650	AT3G23620	0.8894806673135381
AT1G04510	AT5G51940	0.8894669360238602
AT1G42440	AT1G72320	0.8894596005196372
AT1G50840	AT1G79050	0.8894175892431652
AT1G15930	AT4G17390	0.889401690800114
AT1G63810	AT4G25630	0.8893851085192486
AT1G50920	AT5G05210	0.8893774595184323
AT4G27600	AT4G32570	0.8893744645454824
AT1G65860	AT4G13770	0.8893400002057433
AT1G64280	AT1G75040	0.8893202023200081
AT1G69070	AT3G51800	0.8893069676399918
AT1G10490	AT2G47990	0.88930044240325
AT1G73230	AT5G27700	0.8892836857263692
AT1G68590	AT2G35410	0.8892758883284548
AT1G42440	AT4G31420	0.8892719225130503
AT1G52980	AT5G17270	0.8892473017753463
AT1G55810	AT2G36310	0.889238624762238
AT1G52930	AT4G19610	0.8892258497466472
AT1G23740	AT3G54050	0.8891947455644584
AT1G12250	AT2G34860	0.8891566538292747
AT1G10490	AT5G35910	0.8891431914725758
AT1G75670	AT2G34260	0.8891395848161037
AT1G42440	AT3G10530	0.8891381233891361
AT1G77180	AT3G18790	0.8891305143424674
AT1G51510	AT2G42270	0.8891164007453927
AT1G51380	AT5G59180	0.8891154443841511
AT1G06720	AT2G44860	0.8890875575524652
AT1G14150	AT1G32080	0.8890738930794798
AT1G11960	AT3G16180	0.8890575697301978
AT1G50920	AT4G28200	0.8890538550659093
AT1G06720	AT2G37990	0.8890505976470818
AT1G09340	AT2G35370	0.8890299538757537
AT1G10490	AT2G22400	0.8890184844570151
AT1G21500	AT4G21280	0.8890007214956555
AT1G52930	AT3G16840	0.8889996702300927
AT1G10090	AT1G67300	0.8889986707827563
AT1G18730	AT5G45680	0.8889483275045325
AT1G01940	AT5G28740	0.8889419373669832
AT1G53980	AT5G57980	0.8888904424991705
AT1G56110	AT3G56070	0.8888642949500585
AT1G62320	AT3G27870	0.8888593124205514
AT1G52930	AT3G13940	0.888855599715009
AT1G10670	AT1G36160	0.8888251433616691
AT1G16080	AT5G19940	0.8887948785565679
AT1G09340	AT2G21330	0.8887564582665568
AT1G13690	AT1G77180	0.8887542340591392
AT1G07360	AT3G26560	0.8887374021942925
AT1G08130	AT3G02920	0.8886943071341434
AT1G10490	AT1G52980	0.8886392172418678
AT1G23100	AT3G23990	0.8886380406452762
AT1G03600	AT1G31330	0.8886190234632947
AT1G35680	AT3G54210	0.8886155628285028
AT1G50920	AT2G18220	0.8886021295277291
AT1G34030	AT3G55280	0.888594867930917
AT1G13160	AT1G72320	0.8885866103591779
AT1G56110	AT5G46860	0.8885638880261402
AT1G75200	AT3G57940	0.8885586069512353
AT1G06720	AT5G08180	0.8885377276494827
AT1G51380	AT2G21440	0.8885246249651101
AT1G07320	AT1G74970	0.8884808384346327
AT1G15440	AT2G25355	0.8884666856829951
AT1G72320	AT2G34570	0.8884253958741747
AT1G73630	AT3G58570	0.8883988211597996
AT1G30360	AT3G16180	0.8883709598367421
AT1G74880	AT3G16250	0.8883324339807479
AT1G13160	AT3G12860	0.888321411401015
AT1G61570	AT2G29540	0.8882781691087144
AT1G25260	AT4G22380	0.8882685738617726
AT1G77180	AT5G28740	0.8882625431289729
AT1G02680	AT5G45600	0.8882566817836969
AT1G52930	AT3G21300	0.888240879154609
AT1G01940	AT1G56410	0.8882248926603618
AT1G20920	AT1G56410	0.8882106657552999
AT1G29940	AT2G34570	0.8882007798359939
AT1G16350	AT4G26520	0.8881997178040458
AT1G12110	AT1G62200	0.8881619970365576
AT1G62200	AT5G62680	0.8881612257636533
AT1G29940	AT5G08180	0.8881046126832499
AT1G52930	AT2G18220	0.8880956311606428
AT1G60850	AT5G04600	0.8880663714871518
AT1G16280	AT3G16840	0.8880475635419832
AT3G17390	AT5G65430	0.888035486831509
AT1G01940	AT3G56070	0.8880312253943945
AT1G77000	AT3G46460	0.8880211687076708
AT1G10090	AT5G01180	0.888008231199355
AT1G50920	AT3G62310	0.8879794203633852
AT1G56110	AT3G57660	0.8879481585900468
AT1G52930	AT3G01610	0.8879386557170174
AT1G27680	AT4G18240	0.8879174092478169
AT1G71500	AT5G51110	0.8879071394969555
AT1G55900	AT2G29530	0.8879001514625025
AT1G01080	AT2G31890	0.887880572855263
AT1G02870	AT3G09720	0.887857795381696
AT1G25260	AT1G50920	0.8878274430405286
AT1G29940	AT5G37130	0.8877610765214947
AT1G64600	AT3G01160	0.887759596188934
AT1G42440	AT4G04940	0.8876817794527803
AT1G70660	AT5G22920	0.8876630640699199
AT1G06380	AT2G47420	0.8876572443027113
AT1G52930	AT1G72320	0.887645075261687
AT1G02090	AT1G71230	0.8876246652426479
AT1G15420	AT2G44510	0.8876159986744906
AT1G51790	AT1G51800	0.8876088429211725
AT1G42440	AT3G06530	0.8876020059226772
AT1G31660	AT1G31970	0.8875807256008671
AT1G07360	AT3G53500	0.8875130846935996
AT1G77600	AT2G27170	0.8875124650995517
AT1G68590	AT4G20360	0.8874780695789334
AT1G02870	AT2G34260	0.8874692784903754
AT1G02840	AT1G51380	0.8874686644903008
AT1G03530	AT3G57150	0.8874358306659963
AT1G75690	AT3G54050	0.8874122309397349
AT1G15420	AT1G25260	0.8873982188856632
AT1G69070	AT3G05060	0.8873830171723444
AT1G52980	AT3G25940	0.8873422783087621
AT1G62850	AT1G77930	0.8873320113263925
AT1G29940	AT5G41190	0.8873256455415768
AT1G13160	AT5G48240	0.8873212054940514
AT1G31230	AT3G01120	0.8873017550937338
AT1G18210	AT3G56090	0.8872831751877419
AT1G56410	AT3G62840	0.8871708351095188
AT1G29940	AT5G14600	0.8871587054463471
AT1G09340	AT4G01800	0.8870804559521465
AT1G03630	AT1G08520	0.8870747851825728
AT1G13160	AT4G19610	0.8870386158581817
AT1G06380	AT3G55510	0.8869846677713576
AT1G10580	AT5G28740	0.8869446309691903
AT1G29940	AT3G25940	0.8869423238514904
AT1G69440	AT3G43920	0.8868930253308719
AT1G70760	AT5G52100	0.8868904166163942
AT1G50920	AT2G36930	0.8868892381316593
AT1G31970	AT4G01560	0.8868846725164531
AT1G56110	AT1G63810	0.8868065760428635
AT1G63810	AT5G11240	0.886794777279351
AT1G72320	AT4G07410	0.8867495232030744
AT1G43860	AT4G25730	0.8867254080144403
AT1G52980	AT3G10530	0.8867251699154545
AT1G63810	AT1G79150	0.8867094346705794
AT1G04870	AT2G17250	0.8866919480618035
AT1G68010	AT2G35370	0.886683231883929
AT1G12650	AT2G21440	0.886668433403227
AT1G74100	AT4G39940	0.8866554074768135
AT1G15820	AT1G74470	0.8866388981653065
AT1G52980	AT3G05060	0.8866316901303827
AT1G15440	AT5G08600	0.8866309982541795
AT1G32990	AT4G28660	0.8866206911031229
AT1G18500	AT3G10050	0.8865863023053502
AT1G11240	AT5G11240	0.8865829682500571
AT1G72320	AT5G61330	0.886572446465674
AT1G63780	AT5G08180	0.8865668561034541
AT1G06380	AT3G57660	0.8865517345719395
AT1G17720	AT2G23350	0.8865378402707458
AT1G75670	AT3G05060	0.8865045220310401
AT1G71500	AT1G76570	0.886498211932317
AT1G23310	AT4G32260	0.8864749060483845
AT1G12650	AT3G57000	0.8864693484683615
AT1G01860	AT5G17660	0.8864566523866674
AT1G29940	AT5G12220	0.8863937215626995
AT1G03530	AT3G05060	0.8863797944936436
AT1G63810	AT5G55920	0.8863775045178076
AT1G15820	AT4G12800	0.8863385207501234
AT1G07770	AT1G22780	0.8863266458766096
AT1G20930	AT2G26760	0.886326368470647
AT1G42440	AT3G15460	0.8863246927908514
AT1G42440	AT3G57660	0.8862967965456792
AT1G52930	AT5G14520	0.8862811705058214
AT1G52930	AT3G58660	0.8862666006905038
AT1G77030	AT3G16810	0.8862659787229297
AT1G52980	AT3G09720	0.8862609301079967
AT3G11410	AT5G59220	0.8862529111566828
AT1G74270	AT4G26230	0.8862522531067798
AT1G13740	AT3G11410	0.8862307899554756
AT1G25260	AT5G27990	0.8862158744230242
AT1G35680	AT4G25080	0.8862085797583595
AT1G04870	AT2G19540	0.8861970494286411
AT1G07360	AT4G25020	0.8861622077099153
AT1G52930	AT1G63810	0.8861329724294028
AT1G25260	AT2G19380	0.886127932038327
AT1G31660	AT2G44860	0.8861230156884826
AT1G17690	AT5G65900	0.8861074734710744
AT1G51380	AT4G04940	0.8861003115111225
AT1G51380	AT2G33730	0.8860638552311833
AT1G52230	AT1G75690	0.8860517825315521
AT1G10580	AT1G77180	0.886042124814179
AT1G56410	AT2G19860	0.8860102678740837
AT2G18790	AT2G25930	0.8860063884612174
AT1G12900	AT1G74730	0.8859895026127732
AT1G26665	AT5G67240	0.8859752107846156
AT1G66580	AT3G06700	0.8859675621816313
AT1G42440	AT2G18900	0.8859584420082891
AT1G44000	AT3G17040	0.8859521203117732
